734,[1. 2.]
735,[4. 6.]
736,[0. 2.]
737,[3. 6.]
738,[0. 2.]
739,[2. 1.]
740,[3. 2.]
741,[3. 0.]
742,[11. 12.]
743,[1. 2.]
744,[3. 0.]
745,[3. 1.]
746,[1. 2.]
747,[3. 2.]
748,[2. 0.]
749,[6. 0.]
750,[1. 0.]
751,[1. 0.]
752,[1. 0.]
753,[0. 0.]
754,[8. 6.]
755,[2. 1.]
756,[1. 3.]
757,[4. 1.]
758,[1. 1.]
759,[0. 4.]
760,[6. 2.]
761,[1. 2.]
762,[2. 2.]
763,[0. 2.]
764,[18. 12.]
765,[2. 0.]
766,[0. 0.]
767,[0. 0.]
768,[3. 6.]
769,[0. 0.]
770,[3. 8.]
771,[5. 5.]
772,[4. 4.]
773,[3. 3.]
774,[0. 0.]
775,[0. 2.]
776,[0. 0.]
777,[2. 6.]
778,[4. 6.]
779,[0. 5.]
780,[0. 1.]
781,[2. 0.]
782,[7. 4.]
783,[0. 0.]
784,[0. 4.]
785,[0. 0.]
786,[1. 1.]
787,[2. 1.]
788,[0. 1.]
789,[1. 3.]
790,[4. 0.]
791,[6. 6.]
792,[1. 2.]
793,[1. 1.]
794,[2. 0.]
795,[9. 2.]
796,[4. 2.]
797,[2. 0.]
798,[1. 6.]
799,[2. 5.]
800,[1. 0.]
801,[1. 1.]
802,[0. 2.]
803,[8. 9.]
804,[1. 0.]
805,[3. 2.]
806,[2. 1.]
807,[2. 0.]
808,[1. 2.]
809,[1. 5.]
810,[5. 8.]
811,[0. 3.]
812,[0. 0.]
813,[0. 0.]
814,[15.  7.]
815,[0. 0.]
816,[0. 1.]
817,[0. 0.]
818,[2. 1.]
819,[0. 0.]
820,[2. 7.]
821,[1. 0.]
822,[0. 0.]
823,[4. 4.]
824,[2. 1.]
825,[0. 0.]
826,[2. 0.]
827,[0. 0.]
828,[0. 0.]
829,[2. 0.]
830,[0. 0.]
831,[3. 4.]
832,[0. 2.]
833,[0. 1.]
834,[2. 0.]
835,[1. 0.]
836,[0. 1.]
837,[0. 2.]
838,[0. 0.]
839,[1. 4.]
840,[1. 0.]
841,[0. 0.]
842,[5. 6.]
843,[15. 11.]
844,[12.  3.]
845,[1. 0.]
846,[0. 2.]
847,[5. 8.]
848,[1. 3.]
849,[3. 2.]
850,[2. 1.]
851,[4. 4.]
852,[1. 5.]
853,[6. 6.]
854,[3. 2.]
855,[0. 1.]
856,[0. 0.]
857,[0. 2.]
858,[0. 3.]
859,[1. 2.]
860,[12. 20.]
861,[3. 3.]
862,[4. 2.]
863,[0. 1.]
864,[ 3. 14.]
865,[0. 0.]
866,[1. 0.]
867,[13.  7.]
868,[4. 5.]
869,[2. 2.]
870,[0. 0.]
871,[ 9. 14.]
872,[0. 0.]
873,[0. 1.]
874,[2. 0.]
875,[0. 1.]
876,[0. 1.]
877,[3. 0.]
878,[4. 2.]
879,[1. 0.]
880,[1. 2.]
881,[3. 2.]
882,[2. 0.]
883,[2. 1.]
884,[0. 0.]
885,[1. 0.]
886,[16.  6.]
887,[0. 0.]
888,[2. 0.]
889,[0. 0.]
890,[1. 0.]
891,[3. 2.]
892,[1. 1.]
893,[ 6. 14.]
894,[0. 1.]
895,[12. 21.]
896,[0. 1.]
897,[0. 3.]
898,[3. 0.]
899,[0. 1.]
900,[2. 1.]
901,[0. 2.]
902,[0. 2.]
903,[3. 1.]
904,[5. 4.]
905,[2. 1.]
906,[2. 0.]
907,[4. 5.]
908,[4. 8.]
909,[2. 0.]
910,[0. 7.]
911,[0. 4.]
912,[4. 3.]
913,[1. 0.]
914,[0. 3.]
915,[0. 1.]
916,[4. 3.]
917,[0. 1.]
918,[1. 0.]
919,[12. 18.]
920,[1. 0.]
921,[10.  8.]
922,[1. 1.]
923,[2. 6.]
924,[3. 4.]
925,[4. 5.]
926,[0. 2.]
927,[2. 6.]
928,[3. 1.]
929,[2. 2.]
930,[2. 4.]
931,[1. 0.]
932,[0. 0.]
933,[1. 2.]
934,[1. 0.]
935,[2. 7.]
936,[9. 4.]
937,[3. 5.]
938,[11.  3.]
939,[2. 0.]
940,[0. 2.]
941,[1. 1.]
942,[3. 0.]
943,[1. 2.]
944,[2. 4.]
945,[1. 2.]
946,[0. 0.]
947,[3. 3.]
948,[4. 1.]
949,[0. 0.]
950,[1. 0.]
951,[1. 4.]
952,[1. 5.]
953,[1. 1.]
954,[1. 1.]
955,[1. 0.]
956,[1. 0.]
957,[1. 1.]
958,[0. 0.]
959,[2. 0.]
960,[6. 3.]
961,[1. 2.]
962,[0. 3.]
963,[4. 1.]
964,[3. 7.]
965,[3. 6.]
966,[1. 0.]
967,[1. 3.]
968,[0. 0.]
969,[0. 3.]
970,[20. 13.]
971,[4. 3.]
972,[0. 1.]
973,[2. 0.]
974,[0. 1.]
975,[1. 0.]
976,[3. 0.]
977,[0. 2.]
978,[4. 0.]
979,[1. 1.]
980,[4. 0.]
981,[0. 1.]
982,[2. 1.]
983,[1. 1.]
984,[8. 9.]
985,[0. 0.]
986,[2. 2.]
987,[4. 4.]
988,[0. 0.]
989,[0. 1.]
990,[1. 7.]
991,[0. 3.]
992,[1. 0.]
993,[1. 1.]
994,[12.  9.]
995,[6. 1.]
996,[1. 4.]
997,[0. 2.]
998,[0. 2.]
999,[0. 0.]
1000,[1. 0.]
1001,[2. 0.]
1002,[1. 2.]
1003,[1. 0.]
1004,[0. 2.]
1005,[1. 0.]
1006,[3. 3.]
1007,[0. 3.]
1008,[1. 3.]
1009,[5. 3.]
1010,[12. 16.]
1011,[10.  2.]
1012,[0. 1.]
1013,[0. 1.]
1014,[0. 0.]
1015,[0. 0.]
1016,[2. 6.]
1017,[1. 1.]
1018,[0. 1.]
1019,[0. 0.]
1020,[0. 3.]
1021,[1. 0.]
1022,[3. 0.]
1023,[2. 3.]
1024,[1. 1.]
1025,[0. 0.]
1026,[1. 1.]
1027,[2. 1.]
1028,[2. 3.]
1029,[0. 3.]
1030,[2. 0.]
1031,[0. 0.]
1032,[8. 3.]
1033,[2. 5.]
1034,[0. 0.]
1035,[4. 3.]
1036,[2. 0.]
1037,[2. 3.]
1038,[1. 0.]
1039,[1. 1.]
1040,[0. 1.]
1041,[0. 1.]
1042,[4. 9.]
1043,[1. 2.]
1044,[2. 1.]
1045,[3. 3.]
1046,[0. 0.]
1047,[2. 0.]
1048,[0. 1.]
1049,[1. 0.]
1050,[0. 1.]
1051,[0. 0.]
1052,[5. 4.]
1053,[2. 1.]
1054,[2. 0.]
1055,[0. 1.]
1056,[0. 1.]
1057,[1. 0.]
1058,[1. 3.]
1059,[0. 0.]
1060,[0. 2.]
1061,[0. 1.]
1062,[4. 1.]
1063,[ 5. 10.]
1064,[2. 0.]
1065,[2. 0.]
1066,[0. 1.]
1067,[1. 1.]
1068,[12.  3.]
1069,[1. 0.]
1070,[2. 1.]
1071,[1. 0.]
1072,[0. 0.]
1073,[1. 1.]
1074,[0. 0.]
1075,[0. 0.]
1076,[1. 1.]
1077,[2. 0.]
1078,[ 6. 16.]
1079,[1. 0.]
1080,[1. 0.]
1081,[4. 5.]
1082,[0. 0.]
1083,[1. 0.]
1084,[5. 8.]
1085,[1. 0.]
1086,[0. 1.]
1087,[1. 1.]
1088,[1. 8.]
1089,[4. 7.]
1090,[0. 0.]
1091,[1. 2.]
1092,[1. 0.]
1093,[3. 3.]
1094,[0. 1.]
1095,[14. 16.]
1096,[0. 2.]
1097,[4. 3.]
1098,[1. 2.]
1099,[3. 3.]
1100,[1. 1.]
1101,[3. 2.]
1102,[4. 0.]
1103,[9. 4.]
1104,[1. 5.]
1105,[0. 3.]
1106,[ 7. 10.]
1107,[4. 1.]
1108,[1. 1.]
1109,[4. 6.]
1110,[0. 4.]
1111,[7. 0.]
1112,[1. 1.]
1113,[1. 0.]
1114,[4. 4.]
1115,[7. 0.]
1116,[1. 6.]
1117,[1. 3.]
1118,[1. 0.]
1119,[2. 1.]
1120,[1. 0.]
1121,[0. 1.]
1122,[1. 6.]
1123,[0. 1.]
1124,[13. 11.]
1125,[1. 3.]
1126,[1. 1.]
1127,[6. 8.]
1128,[1. 0.]
1129,[26. 86.]
1130,[3. 2.]
1131,[0. 2.]
1132,[4. 3.]
1133,[8. 6.]
1134,[1. 1.]
1135,[3. 8.]
1136,[1. 1.]
1137,[1. 3.]
1138,[1. 0.]
1139,[8. 3.]
1140,[2. 1.]
1141,[0. 0.]
1142,[0. 0.]
1143,[2. 0.]
1144,[0. 2.]
1145,[0. 0.]
1146,[1. 1.]
1147,[3. 1.]
1148,[1. 1.]
1149,[0. 0.]
1150,[1. 1.]
1151,[1. 0.]
1152,[9. 5.]
1153,[0. 1.]
1154,[2. 0.]
1155,[1. 1.]
1156,[1. 0.]
1157,[0. 0.]
1158,[0. 1.]
1159,[2. 0.]
1160,[0. 1.]
1161,[1. 0.]
1162,[1. 2.]
1163,[1. 0.]
1164,[1. 0.]
1165,[0. 0.]
1166,[3. 6.]
1167,[ 7. 23.]
1168,[4. 1.]
1169,[1. 0.]
1170,[0. 0.]
1171,[6. 6.]
1172,[0. 0.]
1173,[1. 0.]
1174,[2. 2.]
1175,[2. 2.]
1176,[3. 1.]
1177,[2. 0.]
1178,[1. 0.]
1179,[20. 15.]
1180,[1. 0.]
1181,[1. 1.]
1182,[0. 0.]
1183,[0. 0.]
1184,[2. 1.]
1185,[1. 7.]
1186,[ 1. 10.]
1187,[1. 0.]
1188,[0. 0.]
1189,[1. 2.]
1190,[0. 1.]
1191,[1. 0.]
1192,[3. 0.]
1193,[6. 3.]
1194,[7. 1.]
1195,[2. 2.]
1196,[0. 0.]
1197,[0. 0.]
1198,[3. 0.]
1199,[6. 3.]
1200,[7. 1.]
1201,[0. 2.]
1202,[2. 4.]
1203,[0. 1.]
1204,[2. 3.]
1205,[0. 0.]
1206,[2. 2.]
1207,[2. 0.]
1208,[ 8. 12.]
1209,[6. 5.]
1210,[4. 0.]
1211,[1. 3.]
1212,[5. 9.]
1213,[2. 0.]
1214,[1. 1.]
1215,[0. 1.]
1216,[0. 0.]
1217,[3. 2.]
1218,[2. 0.]
1219,[5. 5.]
1220,[5. 3.]
1221,[0. 2.]
1222,[16.  7.]
1223,[0. 2.]
1224,[0. 5.]
1225,[4. 2.]
1226,[14. 17.]
1227,[0. 0.]
1228,[0. 3.]
1229,[1. 3.]
1230,[0. 2.]
1231,[2. 2.]
1232,[9. 0.]
1233,[2. 0.]
1234,[4. 8.]
1235,[9. 6.]
1236,[13.  5.]
1237,[0. 0.]
1238,[1. 2.]
1239,[ 4. 17.]
1240,[3. 0.]
1241,[2. 1.]
1242,[4. 3.]
1243,[3. 2.]
1244,[2. 0.]
1245,[3. 1.]
1246,[1. 2.]
1247,[0. 2.]
1248,[3. 3.]
1249,[1. 3.]
1250,[1. 5.]
1251,[7. 5.]
1252,[1. 1.]
1253,[1. 1.]
1254,[0. 1.]
1255,[0. 0.]
1256,[1. 0.]
1257,[5. 5.]
1258,[4. 7.]
1259,[2. 4.]
1260,[0. 1.]
1261,[6. 1.]
1262,[1. 2.]
1263,[0. 2.]
1264,[1. 0.]
1265,[0. 0.]
1266,[0. 4.]
1267,[1. 0.]
1268,[55. 22.]
1269,[0. 2.]
1270,[1. 1.]
1271,[0. 0.]
1272,[0. 1.]
1273,[1. 2.]
1274,[2. 2.]
1275,[1. 3.]
1276,[2. 2.]
1277,[1. 0.]
1278,[1. 1.]
1279,[16. 20.]
1280,[3. 0.]
1281,[3. 0.]
1282,[1. 0.]
1283,[1. 7.]
1284,[0. 1.]
1285,[2. 1.]
1286,[0. 0.]
1287,[1. 3.]
1288,[0. 2.]
1289,[8. 9.]
1290,[1. 0.]
1291,[0. 0.]
1292,[2. 4.]
1293,[0. 1.]
1294,[2. 0.]
1295,[0. 0.]
1296,[0. 6.]
1297,[5. 6.]
1298,[2. 2.]
1299,[0. 0.]
1300,[6. 0.]
1301,[1. 0.]
1302,[0. 2.]
1303,[3. 5.]
1304,[2. 8.]
1305,[4. 3.]
1306,[0. 0.]
1307,[0. 0.]
1308,[0. 0.]
1309,[1. 4.]
1310,[3. 3.]
1311,[1. 0.]
1312,[0. 2.]
1313,[0. 1.]
1314,[0. 2.]
1315,[5. 6.]
1316,[1. 1.]
1317,[13. 16.]
1318,[0. 0.]
1319,[1. 0.]
1320,[0. 3.]
1321,[1. 7.]
1322,[1. 2.]
1323,[0. 0.]
1324,[4. 2.]
1325,[4. 5.]
1326,[5. 3.]
1327,[4. 3.]
1328,[2. 2.]
1329,[4. 7.]
1330,[1. 0.]
1331,[0. 0.]
1332,[3. 9.]
1333,[0. 2.]
1334,[3. 8.]
1335,[1. 0.]
1336,[1. 2.]
1337,[10. 19.]
1338,[0. 0.]
1339,[0. 0.]
1340,[2. 1.]
1341,[0. 2.]
1342,[0. 1.]
1343,[0. 0.]
1344,[14. 14.]
1345,[1. 4.]
1346,[1. 0.]
1347,[0. 0.]
1348,[0. 0.]
1349,[0. 0.]
1350,[1. 1.]
1351,[0. 1.]
1352,[1. 2.]
1353,[0. 2.]
1354,[0. 1.]
1355,[1. 5.]
1356,[ 7. 32.]
1357,[0. 1.]
1358,[1. 7.]
1359,[11.  4.]
1360,[15.  8.]
1361,[4. 4.]
1362,[3. 5.]
1363,[40. 21.]
1364,[2. 2.]
1365,[2. 1.]
1366,[0. 4.]
1367,[0. 1.]
1368,[1. 1.]
1369,[0. 0.]
1370,[2. 5.]
1371,[ 5. 15.]
1372,[1. 4.]
1373,[0. 1.]
1374,[3. 3.]
1375,[1. 0.]
1376,[0. 2.]
1377,[4. 2.]
1378,[6. 4.]
1379,[5. 1.]
1380,[6. 2.]
1381,[0. 1.]
1382,[4. 2.]
1383,[1. 0.]
1384,[0. 3.]
1385,[0. 0.]
1386,[0. 1.]
1387,[1. 0.]
1388,[1. 1.]
1389,[0. 0.]
1390,[0. 1.]
1391,[0. 2.]
1392,[1. 5.]
1393,[1. 2.]
1394,[1. 6.]
1395,[2. 2.]
1396,[0. 1.]
1397,[0. 4.]
1398,[0. 0.]
1399,[4. 6.]
1400,[1. 1.]
1401,[1. 9.]
1402,[3. 0.]
1403,[2. 0.]
1404,[1. 0.]
1405,[7. 3.]
1406,[1. 3.]
1407,[2. 0.]
1408,[3. 9.]
1409,[9. 8.]
1410,[4. 8.]
1411,[1. 1.]
1412,[ 4. 15.]
1413,[1. 0.]
1414,[5. 0.]
1415,[2. 0.]
1416,[7. 8.]
1417,[0. 1.]
1418,[1. 0.]
1419,[0. 1.]
1420,[5. 1.]
1421,[0. 1.]
1422,[0. 1.]
1423,[3. 1.]
1424,[4. 1.]
1425,[0. 3.]
1426,[2. 2.]
1427,[4. 4.]
1428,[2. 0.]
1429,[2. 2.]
1430,[0. 0.]
1431,[1. 4.]
1432,[1. 0.]
1433,[2. 0.]
1434,[9. 6.]
1435,[1. 0.]
1436,[0. 1.]
1437,[0. 1.]
1438,[2. 3.]
1439,[3. 7.]
1440,[0. 0.]
1441,[0. 0.]
1442,[0. 2.]
1443,[0. 2.]
1444,[6. 5.]
1445,[3. 2.]
1446,[0. 0.]
1447,[2. 8.]
1448,[6. 4.]
1449,[4. 1.]
1450,[3. 7.]
1451,[0. 0.]
1452,[2. 2.]
1453,[1. 0.]
1454,[0. 2.]
1455,[2. 2.]
1456,[1. 1.]
1457,[2. 3.]
1458,[ 9. 10.]
1459,[13. 13.]
1460,[0. 1.]
1461,[0. 2.]
1462,[1. 2.]
1463,[1. 0.]
1464,[0. 3.]
1465,[0. 0.]
1466,[1. 2.]
1467,[2. 0.]
1468,[0. 1.]
1469,[4. 8.]
1470,[9. 9.]
1471,[1. 2.]
1472,[2. 0.]
1473,[1. 2.]
1474,[1. 0.]
1475,[3. 0.]
1476,[1. 0.]
1477,[7. 1.]
1478,[2. 1.]
1479,[0. 0.]
1480,[3. 5.]
1481,[2. 0.]
1482,[2. 0.]
1483,[0. 0.]
1484,[3. 4.]
1485,[2. 0.]
1486,[1. 0.]
1487,[1. 3.]
1488,[1. 1.]
1489,[2. 7.]
1490,[3. 0.]
1491,[14.  5.]
1492,[1. 1.]
1493,[2. 0.]
1494,[ 3. 10.]
1495,[0. 1.]
1496,[2. 1.]
1497,[0. 1.]
1498,[2. 0.]
1499,[1. 1.]
1500,[0. 0.]
1501,[1. 0.]
1502,[2. 0.]
1503,[2. 0.]
1504,[0. 1.]
1505,[0. 2.]
1506,[0. 1.]
1507,[0. 0.]
1508,[0. 0.]
1509,[5. 4.]
1510,[1. 1.]
1511,[2. 1.]
1512,[0. 0.]
1513,[0. 0.]
1514,[6. 3.]
1515,[1. 0.]
1516,[8. 1.]
1517,[ 8. 21.]
1518,[0. 0.]
1519,[22. 24.]
1520,[4. 3.]
1521,[4. 0.]
1522,[0. 6.]
1523,[4. 3.]
1524,[2. 1.]
1525,[2. 0.]
1526,[6. 5.]
1527,[2. 1.]
1528,[1. 0.]
1529,[0. 0.]
1530,[0. 1.]
1531,[1. 2.]
1532,[0. 0.]
1533,[1. 1.]
1534,[0. 1.]
1535,[1. 2.]
1536,[9. 4.]
1537,[1. 4.]
1538,[0. 1.]
1539,[7. 7.]
1540,[1. 2.]
1541,[2. 0.]
1542,[2. 0.]
1543,[0. 0.]
1544,[12.  5.]
1545,[1. 1.]
1546,[2. 2.]
1547,[4. 5.]
1548,[3. 0.]
1549,[2. 3.]
1550,[7. 9.]
1551,[2. 5.]
1552,[0. 0.]
1553,[ 9. 10.]
1554,[0. 0.]
1555,[1. 1.]
1556,[3. 3.]
1557,[0. 0.]
1558,[1. 0.]
1559,[0. 2.]
1560,[0. 1.]
1561,[0. 6.]
1562,[1. 0.]
1563,[3. 0.]
1564,[6. 7.]
1565,[ 5. 10.]
1566,[1. 1.]
1567,[1. 1.]
1568,[0. 1.]
1569,[2. 0.]
1570,[1. 2.]
1571,[8. 7.]
1572,[5. 2.]
1573,[0. 0.]
1574,[0. 0.]
1575,[3. 1.]
1576,[2. 7.]
1577,[0. 0.]
1578,[4. 5.]
1579,[2. 0.]
1580,[1. 0.]
1581,[1. 2.]
1582,[3. 4.]
1583,[0. 0.]
1584,[ 6. 16.]
1585,[ 1. 12.]
1586,[2. 5.]
1587,[1. 1.]
1588,[9. 3.]
1589,[6. 5.]
1590,[0. 0.]
1591,[1. 3.]
1592,[0. 0.]
1593,[1. 0.]
1594,[0. 1.]
1595,[0. 0.]
1596,[2. 2.]
1597,[1. 0.]
1598,[3. 0.]
1599,[1. 2.]
1600,[1. 1.]
1601,[1. 2.]
1602,[9. 6.]
1603,[1. 0.]
1604,[ 4. 14.]
1605,[1. 0.]
1606,[0. 1.]
1607,[0. 0.]
1608,[1. 1.]
1609,[1. 0.]
1610,[2. 3.]
1611,[6. 5.]
1612,[1. 1.]
1613,[4. 4.]
1614,[2. 0.]
1615,[1. 2.]
1616,[5. 3.]
1617,[6. 8.]
1618,[1. 3.]
1619,[1. 3.]
1620,[1. 4.]
1621,[7. 3.]
1622,[5. 6.]
1623,[0. 0.]
1624,[0. 2.]
1625,[0. 0.]
1626,[11.  5.]
1627,[0. 4.]
1628,[2. 1.]
1629,[0. 5.]
1630,[1. 0.]
1631,[4. 4.]
1632,[1. 0.]
1633,[0. 0.]
1634,[0. 0.]
1635,[0. 1.]
1636,[3. 5.]
1637,[1. 0.]
1638,[0. 0.]
1639,[1. 0.]
1640,[4. 5.]
1641,[1. 0.]
1642,[10.  8.]
1643,[3. 1.]
1644,[0. 0.]
1645,[3. 3.]
1646,[2. 1.]
1647,[1. 0.]
1648,[2. 0.]
1649,[0. 4.]
1650,[6. 4.]
1651,[0. 5.]
1652,[0. 7.]
1653,[0. 0.]
1654,[0. 0.]
1655,[40. 32.]
1656,[3. 8.]
1657,[1. 4.]
1658,[5. 4.]
1659,[3. 0.]
1660,[1. 1.]
1661,[1. 0.]
1662,[1. 6.]
1663,[0. 0.]
1664,[1. 0.]
1665,[0. 2.]
1666,[0. 0.]
1667,[0. 1.]
1668,[2. 2.]
1669,[0. 1.]
1670,[4. 2.]
1671,[1. 1.]
1672,[1. 2.]
1673,[5. 1.]
1674,[0. 0.]
1675,[1. 2.]
1676,[3. 4.]
1677,[1. 1.]
1678,[2. 0.]
1679,[3. 0.]
1680,[3. 6.]
1681,[0. 0.]
1682,[0. 2.]
1683,[1. 0.]
1684,[1. 0.]
1685,[1. 1.]
1686,[ 3. 11.]
1687,[2. 1.]
1688,[3. 0.]
1689,[0. 3.]
1690,[0. 1.]
1691,[2. 7.]
1692,[0. 4.]
1693,[1. 2.]
1694,[0. 1.]
1695,[2. 3.]
1696,[3. 0.]
1697,[0. 2.]
1698,[0. 0.]
1699,[3. 5.]
1700,[2. 3.]
1701,[3. 3.]
1702,[3. 4.]
1703,[8. 4.]
1704,[0. 0.]
1705,[0. 0.]
1706,[1. 0.]
1707,[2. 1.]
1708,[2. 2.]
1709,[1. 0.]
1710,[2. 1.]
1711,[3. 0.]
1712,[1. 1.]
1713,[0. 2.]
1714,[1. 0.]
1715,[7. 4.]
1716,[2. 6.]
1717,[0. 2.]
1718,[0. 0.]
1719,[1. 0.]
1720,[3. 9.]
1721,[0. 0.]
1722,[ 8. 12.]
1723,[2. 3.]
1724,[1. 0.]
1725,[2. 2.]
1726,[1. 0.]
1727,[0. 1.]
1728,[2. 0.]
1729,[4. 0.]
1730,[2. 2.]
1731,[6. 6.]
1732,[0. 0.]
1733,[1. 0.]
1734,[0. 0.]
1735,[2. 8.]
1736,[2. 1.]
1737,[2. 0.]
1738,[0. 1.]
1739,[1. 0.]
1740,[2. 4.]
1741,[0. 1.]
1742,[1. 4.]
1743,[0. 1.]
1744,[1. 1.]
1745,[3. 1.]
1746,[ 6. 15.]
1747,[9. 6.]
1748,[2. 2.]
1749,[1. 2.]
1750,[4. 0.]
1751,[3. 3.]
1752,[2. 0.]
1753,[2. 1.]
1754,[0. 3.]
1755,[0. 1.]
1756,[1. 1.]
1757,[1. 0.]
1758,[3. 2.]
1759,[1. 1.]
1760,[1. 1.]
1761,[0. 0.]
1762,[1. 2.]
1763,[1. 4.]
1764,[0. 0.]
1765,[0. 0.]
1766,[2. 0.]
1767,[1. 5.]
1768,[1. 0.]
1769,[0. 1.]
1770,[0. 0.]
1771,[6. 5.]
1772,[0. 0.]
1773,[0. 0.]
1774,[1. 1.]
1775,[1. 2.]
1776,[3. 3.]
1777,[0. 2.]
1778,[14. 24.]
1779,[0. 0.]
1780,[0. 0.]
1781,[9. 6.]
1782,[6. 3.]
1783,[0. 0.]
1784,[0. 2.]
1785,[1. 1.]
1786,[11. 12.]
1787,[5. 2.]
1788,[ 2. 12.]
1789,[0. 3.]
1790,[3. 1.]
1791,[1. 1.]
1792,[0. 2.]
1793,[0. 1.]
1794,[4. 1.]
1795,[0. 0.]
1796,[1. 0.]
1797,[0. 2.]
1798,[8. 8.]
1799,[1. 2.]
1800,[2. 1.]
1801,[0. 1.]
1802,[2. 0.]
1803,[1. 0.]
1804,[3. 5.]
1805,[0. 0.]
1806,[0. 0.]
1807,[10.  4.]
1808,[0. 3.]
1809,[1. 1.]
1810,[ 9. 10.]
1811,[0. 0.]
1812,[2. 0.]
1813,[4. 0.]
1814,[0. 0.]
1815,[0. 0.]
1816,[0. 0.]
1817,[2. 0.]
1818,[0. 0.]
1819,[15.  4.]
1820,[0. 0.]
1821,[0. 1.]
1822,[2. 5.]
1823,[2. 0.]
1824,[9. 5.]
1825,[4. 8.]
1826,[0. 0.]
1827,[0. 1.]
1828,[2. 2.]
1829,[5. 6.]
1830,[0. 0.]
1831,[0. 0.]
1832,[0. 1.]
1833,[0. 1.]
1834,[30. 17.]
1835,[8. 5.]
1836,[1. 2.]
1837,[0. 0.]
1838,[0. 0.]
1839,[2. 0.]
1840,[5. 1.]
1841,[0. 1.]
1842,[0. 1.]
1843,[2. 2.]
1844,[1. 0.]
1845,[0. 1.]
1846,[2. 6.]
1847,[0. 1.]
1848,[0. 0.]
1849,[1. 0.]
1850,[4. 8.]
1851,[0. 0.]
1852,[1. 0.]
1853,[1. 0.]
1854,[1. 0.]
1855,[1. 0.]
1856,[2. 0.]
1857,[5. 7.]
1858,[2. 2.]
1859,[5. 8.]
1860,[2. 0.]
1861,[0. 0.]
1862,[2. 5.]
1863,[0. 1.]
1864,[2. 0.]
1865,[3. 2.]
1866,[1. 3.]
1867,[2. 1.]
1868,[4. 9.]
1869,[4. 1.]
1870,[4. 0.]
1871,[1. 1.]
1872,[1. 4.]
1873,[0. 3.]
1874,[4. 5.]
1875,[3. 2.]
1876,[1. 3.]
1877,[4. 0.]
1878,[10. 12.]
1879,[2. 5.]
1880,[0. 0.]
1881,[1. 0.]
1882,[2. 0.]
1883,[0. 1.]
1884,[0. 1.]
1885,[1. 0.]
1886,[0. 1.]
1887,[0. 2.]
1888,[1. 4.]
1889,[6. 4.]
1890,[2. 1.]
1891,[0. 0.]
1892,[0. 0.]
1893,[1. 0.]
1894,[0. 1.]
1895,[ 6. 14.]
1896,[1. 1.]
1897,[0. 2.]
1898,[ 8. 16.]
1899,[2. 3.]
1900,[1. 0.]
1901,[1. 0.]
1902,[1. 0.]
1903,[3. 2.]
1904,[1. 2.]
1905,[1. 0.]
1906,[0. 1.]
1907,[2. 2.]
1908,[2. 5.]
1909,[2. 6.]
1910,[ 9. 10.]
1911,[1. 0.]
1912,[3. 2.]
1913,[3. 5.]
1914,[1. 2.]
1915,[3. 3.]
1916,[1. 0.]
1917,[3. 1.]
1918,[2. 2.]
1919,[9. 6.]
1920,[5. 5.]
1921,[2. 4.]
1922,[1. 1.]
1923,[5. 5.]
1924,[1. 2.]
1925,[0. 1.]
1926,[3. 0.]
1927,[2. 2.]
1928,[2. 0.]
1929,[2. 0.]
1930,[1. 3.]
1931,[4. 2.]
1932,[0. 1.]
1933,[3. 5.]
1934,[1. 0.]
1935,[14. 14.]
1936,[2. 1.]
1937,[8. 4.]
1938,[3. 2.]
1939,[0. 2.]
1940,[0. 0.]
1941,[6. 1.]
1942,[10.  2.]
1943,[0. 1.]
1944,[1. 2.]
1945,[2. 1.]
1946,[0. 0.]
1947,[6. 2.]
1948,[1. 0.]
1949,[4. 2.]
1950,[0. 0.]
1951,[0. 0.]
1952,[2. 4.]
1953,[3. 0.]
1954,[1. 3.]
1955,[1. 0.]
1956,[1. 0.]
1957,[0. 1.]
1958,[ 8. 13.]
1959,[2. 0.]
1960,[2. 0.]
1961,[2. 2.]
1962,[0. 2.]
1963,[1. 0.]
1964,[0. 0.]
1965,[4. 0.]
1966,[1. 0.]
1967,[12. 16.]
1968,[0. 2.]
1969,[6. 1.]
1970,[1. 0.]
1971,[0. 2.]
1972,[0. 2.]
1973,[1. 0.]
1974,[0. 0.]
1975,[1. 2.]
1976,[1. 3.]
1977,[0. 0.]
1978,[3. 1.]
1979,[1. 0.]
